Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_Lag_7,Exchange_Rate_MA_3,Exchange_Rate_MA_7,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Lag_3,SP500_Lag_3,NIFTY_Lag_7,SP500_Lag_7,NIFTY_MA_3,SP500_MA_3,NIFTY_MA_7,SP500_MA_7,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Interest_Rate_India_Change,Interest_Rate_US_Change,Inflation_Rate_India,Inflation_Rate_US,Inflation_India_Change,Inflation_USA_Change,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Balance,Exports_Percent_Change,Imports_Percent_Change,Trade_Balance_Percent_Change,Unemployment_Rate_India,US_Unemployment_Rate,Unemployment_India_Change,Unemployment_USA_Change,Dollar_Index,Dollar_Index_Percent_Change
2015-02-11,62.399,62.32,61.84,61.809,62.29,62.01871428571429,0.2664055268982581,0.0012676508344031667,8627.4,2068.5,8565.55,2068.6,8661.05,2055.5,8797.4,2020.8,8573.1,2061.2666666666664,8653.185714285715,2056.1857142857143,0.007220785588782919,-4.834187373092824e-05,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-12,62.134,62.399,62.151,61.741,62.284333333333336,62.07485714285714,0.23802410842288335,-0.004246862930495698,8711.55,2088.5,8627.4,2068.5,8526.35,2046.7,8756.55,2050.0,8634.833333333332,2075.2,8646.757142857143,2061.6857142857143,0.009753807636136091,0.009668842156151713,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-13,62.05,62.134,62.32,61.84,62.19433333333333,62.10485714285715,0.21567446810067262,-0.0013519168249268576,8805.5,2097.0,8711.55,2088.5,8565.55,2068.6,8723.7,2041.5,8714.816666666666,2084.6666666666665,8658.442857142856,2069.6142857142854,0.010784533177218725,0.00406990663155371,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-14,62.05,62.05,62.399,61.84,62.077999999999996,62.134857142857136,0.18513637187356788,0.0,8805.5,2097.0,8711.55,2088.5,8565.55,2068.6,8723.7,2041.5,8714.816666666666,2084.6666666666665,8658.442857142856,2069.6142857142854,0.010784533177218725,0.00406990663155371,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-15,62.05,62.05,62.134,61.84,62.05,62.164857142857144,0.14119304582913392,0.0,8805.5,2097.0,8711.55,2088.5,8565.55,2068.6,8723.7,2041.5,8714.816666666666,2084.6666666666665,8658.442857142856,2069.6142857142854,0.010784533177218725,0.00406990663155371,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-16,62.213,62.05,62.05,62.151,62.10433333333333,62.17371428571429,0.14212050554114183,0.002626913779210316,8805.5,2097.0,8711.55,2088.5,8565.55,2068.6,8723.7,2041.5,8714.816666666666,2084.6666666666665,8658.442857142856,2069.6142857142854,0.010784533177218725,0.00406990663155371,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-17,62.151,62.213,62.05,62.32,62.138,62.149571428571434,0.12663972144493568,-0.0009965762782697674,8805.5,2097.0,8711.55,2088.5,8565.55,2068.6,8723.7,2041.5,8714.816666666666,2084.6666666666665,8658.442857142856,2069.6142857142854,0.010784533177218725,0.00406990663155371,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-18,62.083,62.151,62.05,62.399,62.149,62.10442857142857,0.06347928045946423,-0.0010941095074898932,8869.1,2099.7,8805.5,2097.0,8627.4,2068.5,8711.7,2062.5,8795.383333333333,2095.066666666666,8680.92857142857,2074.9285714285716,0.007222758503208304,0.0012875536480685401,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-19,62.18,62.083,62.213,62.134,62.138000000000005,62.111,0.06917610377410346,0.00156242449623889,8895.3,2097.4,8869.1,2099.7,8711.55,2088.5,8661.05,2055.5,8856.633333333333,2098.033333333333,8714.392857142857,2080.9142857142856,0.002954076512836634,-0.001095394580178044,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-20,62.266,62.18,62.151,62.05,62.17633333333333,62.141857142857134,0.08401473793631584,0.0013830813766484429,8833.6,2110.3,8895.3,2097.4,8805.5,2097.0,8526.35,2046.7,8866.0,2102.4666666666667,8758.285714285714,2090.0,-0.006936247231684067,0.006150472012968589,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-21,62.266,62.266,62.083,62.05,62.23733333333333,62.172714285714285,0.08432025119706268,0.0,8833.6,2110.3,8895.3,2097.4,8805.5,2097.0,8526.35,2046.7,8866.0,2102.4666666666667,8758.285714285714,2090.0,-0.006936247231684067,0.006150472012968589,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-22,62.266,62.266,62.18,62.05,62.266,62.20357142857143,0.07028242346169701,0.0,8833.6,2110.3,8895.3,2097.4,8805.5,2097.0,8526.35,2046.7,8866.0,2102.4666666666667,8758.285714285714,2090.0,-0.006936247231684067,0.006150472012968589,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-23,62.154,62.266,62.266,62.213,62.22866666666667,62.195142857142855,0.07246706969725354,-0.0017987344618249912,8754.95,2109.7,8833.6,2110.3,8869.1,2099.7,8565.55,2068.6,8827.95,2105.7999999999997,8785.342857142856,2095.8714285714286,-0.008903504799855022,-0.0002843197649624596,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-24,62.233,62.154,62.266,62.151,62.21766666666667,62.206857142857146,0.07074939003628439,0.0012710364578305544,8762.1,2115.5,8754.95,2109.7,8895.3,2097.4,8627.4,2068.5,8783.550000000001,2111.8333333333335,8804.585714285715,2102.5857142857144,0.0008166808491196775,0.002749206048253461,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-25,61.853,62.233,62.266,62.083,62.080000000000005,62.174,0.1485204811915321,-0.006106085195957012,8767.25,2113.9,8762.1,2115.5,8833.6,2110.3,8711.55,2088.5,8761.433333333334,2113.033333333333,8812.542857142858,2106.214285714286,0.0005877586423346237,-0.0007563223824154086,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-26,61.722,61.853,62.154,62.18,61.936,62.10857142857143,0.2260721545163226,-0.0021179247570853876,8683.85,2110.7,8767.25,2113.9,8754.95,2109.7,8805.5,2097.0,8737.733333333334,2113.3666666666663,8795.164285714285,2108.171428571429,-0.009512675012118943,-0.0015137896778467663,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-27,61.63,61.722,62.233,62.266,61.73500000000001,62.01771428571429,0.2748070318640722,-0.001490554421438084,8844.6,2104.5,8683.85,2110.7,8762.1,2115.5,8869.1,2099.7,8765.233333333332,2109.6999999999994,8791.664285714285,2108.8571428571427,0.018511374563125793,-0.002937414128014293,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-02-28,61.63,61.63,61.853,62.266,61.660666666666664,61.926857142857145,0.2840202038421158,0.0,8844.6,2104.5,8683.85,2110.7,8762.1,2115.5,8869.1,2099.7,8765.233333333332,2109.6999999999994,8791.664285714285,2108.8571428571427,0.018511374563125793,-0.002937414128014293,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.6,5.5,-0.20000000000000018,-0.20000000000000018,112.7857,0.009795723223590791
2015-03-01,61.63,61.63,61.722,62.266,61.63,61.836,0.25798126546976136,0.0,8844.6,2104.5,8683.85,2110.7,8762.1,2115.5,8869.1,2099.7,8765.233333333332,2109.6999999999994,8791.664285714285,2108.8571428571427,0.018511374563125793,-0.002937414128014293,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-02,61.9,61.63,61.63,62.154,61.720000000000006,61.79971428571429,0.22101335878618908,0.00438098328736003,8956.75,2117.4,8844.6,2104.5,8767.25,2113.9,8895.3,2097.4,8828.4,2110.8666666666663,8800.442857142856,2111.714285714286,0.012680053365895505,0.006129722024233786,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-03,61.81,61.9,61.63,62.233,61.78,61.739285714285714,0.11539022819093742,-0.0014539579967689509,8996.25,2107.8,8956.75,2117.4,8683.85,2110.7,8833.6,2110.3,8932.533333333333,2109.8999999999996,8823.67857142857,2111.3571428571427,0.004410081781896391,-0.004533862283933043,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-04,62.281,61.81,61.63,61.853,61.99700000000001,61.800428571428576,0.23602390920060312,0.007620126193172538,8922.65,2098.5,8996.25,2107.8,8844.6,2104.5,8754.95,2109.7,8958.550000000001,2107.8999999999996,8847.635714285714,2109.7571428571428,-0.008181186605530133,-0.004412183319100538,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-05,62.435,62.281,61.9,61.722,62.175333333333334,61.90228571428572,0.33119717907708196,0.0024726642154109246,8937.75,2101.0,8922.65,2098.5,8956.75,2117.4,8762.1,2115.5,8952.216666666667,2102.433333333333,8872.728571428572,2107.6857142857143,0.0016923223481812855,0.0011913271384322854,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-06,62.78,62.435,61.81,61.63,62.49866666666667,62.06657142857143,0.440731156580735,0.005525746776647633,8937.75,2101.0,8922.65,2098.5,8956.75,2117.4,8762.1,2115.5,8952.216666666667,2102.433333333333,8872.728571428572,2107.6857142857143,0.0016923223481812855,0.0011913271384322854,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-07,62.78,62.78,62.281,61.63,62.665,62.23085714285715,0.4645644657710905,0.0,8937.75,2101.0,8922.65,2098.5,8956.75,2117.4,8762.1,2115.5,8952.216666666667,2102.433333333333,8872.728571428572,2107.6857142857143,0.0016923223481812855,0.0011913271384322854,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-08,62.78,62.78,62.435,61.63,62.78,62.39514285714286,0.4176363763576826,0.0,8937.75,2101.0,8922.65,2098.5,8956.75,2117.4,8762.1,2115.5,8952.216666666667,2102.433333333333,8872.728571428572,2107.6857142857143,0.0016923223481812855,0.0011913271384322854,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-09,62.643,62.78,62.78,61.9,62.73433333333333,62.501285714285714,0.3614607928419559,-0.002182223638101277,8756.75,2079.4,8937.75,2101.0,8996.25,2107.8,8767.25,2113.9,8872.383333333333,2092.9666666666662,8871.228571428572,2102.7571428571428,-0.02025118178512486,-0.010280818657781965,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-10,62.713,62.643,62.78,61.81,62.711999999999996,62.63028571428571,0.19764590752639868,0.0011174432897529396,8712.05,2044.2,8756.75,2079.4,8922.65,2098.5,8683.85,2110.7,8802.183333333332,2074.8666666666663,8875.257142857143,2093.2571428571428,-0.005104633568390193,-0.016927959988458197,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-11,62.756,62.713,62.78,62.281,62.704,62.698142857142855,0.1264613624412781,0.0006856632596112799,8699.95,2040.2,8712.05,2044.2,8937.75,2101.0,8844.6,2104.5,8722.916666666666,2054.6,8854.592857142858,2084.0714285714284,-0.0013888809178090877,-0.0019567556990509605,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-12,62.533,62.756,62.643,62.435,62.66733333333334,62.71214285714286,0.09364014198250739,-0.003553445088915752,8776.0,2065.9,8699.95,2040.2,8756.75,2079.4,8956.75,2117.4,8729.333333333334,2050.1,8828.771428571428,2076.714285714286,0.00874142954844559,0.012596804234878967,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-13,62.965,62.533,62.713,62.78,62.75133333333334,62.73857142857143,0.13357501905039612,0.006908352389938255,8647.75,2053.4,8776.0,2065.9,8712.05,2044.2,8996.25,2107.8,8707.9,2053.1666666666665,8778.985714285714,2068.942857142857,-0.014613719234275346,-0.006050631685947994,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-14,62.965,62.965,62.756,62.78,62.821000000000005,62.765,0.1590167706041142,0.0,8647.75,2053.4,8776.0,2065.9,8712.05,2044.2,8996.25,2107.8,8707.9,2053.1666666666665,8778.985714285714,2068.942857142857,-0.014613719234275346,-0.006050631685947994,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-15,62.965,62.965,62.533,62.78,62.965,62.791428571428575,0.17635367602533042,0.0,8647.75,2053.4,8776.0,2065.9,8712.05,2044.2,8996.25,2107.8,8707.9,2053.1666666666665,8778.985714285714,2068.942857142857,-0.014613719234275346,-0.006050631685947994,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-16,62.783,62.965,62.965,62.643,62.90433333333334,62.81142857142857,0.1642374877455824,-0.0028904947192884833,8633.15,2081.2,8647.75,2053.4,8699.95,2040.2,8922.65,2098.5,8685.633333333333,2066.8333333333326,8737.628571428571,2066.4714285714285,-0.0016883004249660383,0.013538521476575305,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-17,62.616,62.783,62.965,62.713,62.788000000000004,62.79757142857143,0.1774841374535972,-0.0026599557204975977,8723.3,2074.3,8633.15,2081.2,8776.0,2065.9,8937.75,2101.0,8668.066666666666,2069.633333333333,8706.992857142857,2062.657142857143,0.010442306689910419,-0.003315394964443441,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-18,62.69,62.616,62.965,62.756,62.696333333333335,62.78814285714286,0.1817621417966481,0.0011818065670115008,8685.9,2099.5,8723.3,2074.3,8647.75,2053.4,8756.75,2079.4,8680.783333333333,2085.0,8696.871428571429,2065.5285714285715,-0.004287368312450468,0.012148676662006475,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-19,62.59,62.69,62.783,62.533,62.632000000000005,62.79628571428572,0.16927464299750603,-0.0015951507417449884,8634.65,2089.3,8685.9,2099.5,8633.15,2081.2,8712.05,2044.2,8681.283333333333,2087.6999999999994,8685.814285714287,2071.9714285714285,-0.005900367261884254,-0.004858299595141613,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-20,62.395,62.59,62.616,62.965,62.55833333333334,62.71485714285715,0.20739449411810607,-0.003115513660329139,8570.9,2108.1,8634.65,2089.3,8723.3,2074.3,8699.95,2040.2,8630.483333333334,2098.9666666666667,8667.378571428571,2081.671428571429,-0.007383043898710473,0.008998229071937924,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
2015-03-21,62.395,62.395,62.69,62.965,62.46,62.63342857142857,0.2046939643654613,0.0,8570.9,2108.1,8634.65,2089.3,8723.3,2074.3,8699.95,2040.2,8630.483333333334,2098.9666666666667,8667.378571428571,2081.671428571429,-0.007383043898710473,0.008998229071937924,0.24,7.75,0.0,0.12,5.61,0.7,0.20000000000000018,0.19999999999999996,7.2,0.7,-0.7999999999999998,-0.9000000000000001,1544.8,3014.5,-1469.7,-0.022402227566130972,-0.07912020772873074,-0.13204984350085625,7.5,5.4,-0.09999999999999964,-0.09999999999999964,112.7857,0.009795723223590791
